ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Annotation
Pipil-84_star-1,2673,Pipil,84_star,sita-l,sita-l,,,Miller1984,84_star-3,false,,,
Pipil-85_sky-1,2705,Pipil,85_sky,ilwakak,ilwakak,,,Miller1984,85_sky-4,false,,,"LC: looks wrong. I only find ka-ikahku 'sky' (ka- 'in', i-kahku 'its-high')"
Pipil-86_water-1,2737,Pipil,86_water,a-t,a-t,,,Miller1984,86_water-1,false,,,
Pipil-87_wind-1,2769,Pipil,87_wind,ahaka-t,ahaka-t,,,Miller1984,87_wind-1,false,,,
Pipil-88_rain-1,2801,Pipil,88_rain,wetci-a-t,wetci-a-t,,,Miller1984,88_rain-12,false,,,
Pipil-90_stonerock-1,2865,Pipil,90_stonerock,te-t,te-t,,,Miller1984,90_stonerock-1,false,,,
Pipil-91_sand-1,2897,Pipil,91_sand,aša-l,aša-l,,,Miller1984,91_sand-5,false,,,
Pipil-92_earth-1,2929,Pipil,92_earth,ta-l,ta-l,,,Miller1984,92_earth-5,false,,,
Pipil-93_salt-1,2961,Pipil,93_salt,ista-tl,ista-tl,,,Miller1984,93_salt-2,false,,,
Pipil-94_cloud-1,2993,Pipil,94_cloud,mis-til,mis-til,,,Miller1984,94_cloud-5,false,,,
Pipil-95_smoke-1,3025,Pipil,95_smoke,puk-ti,puk-ti,,,Miller1984,95_smoke-3,false,,,
Pipil-96_fire-1,3057,Pipil,96_fire,ti-t,ti-t,,,Miller1984,96_fire-4,false,,,
Pipil-97_ash-1,5381,Pipil,97_ash,neč,neč,,,Aranz1960,97_ash-4,false,,,
Pipil-97_ash-2,3089,Pipil,97_ash,nesč-ta,nesč-ta,,,Aranz1960,97_ash-4,false,,,
Pipil-97_ash-3,5382,Pipil,97_ash,nešti,nešti,,,Aranz1960,97_ash-4,false,,,
Pipil-98_burn-1,3121,Pipil,98_burn,tati,tati,,,Miller1984,98_burn-5,false,,,=quemar
Pipil-98_burn-2,5391,Pipil,98_burn,tatia,tatia,,,Aranz1960,98_burn-5,false,,,
Pipil-99_pathroad-1,3153,Pipil,99_pathroad,uh-ti,uh-ti,,,Miller1984,99_pathroad-1,false,,,
Pipil-100_mountain-1,3185,Pipil,100_mountain,tepe-t,tepe-t,,,Miller1984,100_mountain-3,false,,,
Pipil-101_red-1,3217,Pipil,101_red,čiltik,čiltik,,,Miller1984,101_red-5,false,,,
Pipil-102_green-1,3249,Pipil,102_green,šušuwik,šušuwik,,,Miller1984,102_green-5,false,,,
Pipil-103_yellow-1,3281,Pipil,103_yellow,tultik,tultik,,,Miller1984,103_yellow-14,false,,,
Pipil-104_white-1,3313,Pipil,104_white,istak,istak,,,Miller1984,104_white-1,false,,,
Pipil-105_black-1,3345,Pipil,105_black,pušawak,pušawak,,,Miller1984,105_black-12,false,,,
Pipil-106_night-1,3377,Pipil,106_night,tik-yuvuali,tik-yuvuali,,,Miller1984,106_night-2,false,,,
Pipil-106_night-2,5423,Pipil,106_night,u-yuvali,u-yuvali,,,Aranz1960,106_night-2,false,,,
Pipil-107_name-1,3409,Pipil,107_name,tuke-y,tuke-y,,,Miller1984,107_name-3,false,,,
Pipil-108_year-1,3441,Pipil,108_year,šiwi-t,šiwi-t,,,Miller1984,108_year-6,false,,,
Pipil-110_three-1,3711,Pipil,110_three,ye:y,ye:y,,,Miller1984,110_three-1,false,,,
Pipil-111_four-1,3746,Pipil,111_four,na:wi,na:wi,,,Miller1984,111_four-7,false,,,
Pipil-112_five-1,3780,Pipil,112_five,makwil,makwil,,,Miller1984,112_five-4,false,,,
Pipil-113_six-1,3814,Pipil,113_six,čikwasi:n,čikwasi:n,,,Miller1984,113_six-4,false,,,
Pipil-114_i-1,4086,Pipil,114_i,nɑhɑ,nɑhɑ,,,Miller1984,114_i-1,false,,,
Pipil-115_yousing-1,4121,Pipil,115_yousing,tɑhɑ,tɑhɑ,,,Miller1984,115_yousing-4,false,,,
Pipil-116_we-1,4156,Pipil,116_we,tehemet,tehemet,,,Miller1984,116_we-6,false,,,
Pipil-117_what-1,5511,Pipil,117_what,tɑj,tɑj,,,Miller1984,117_what-6,false,,,
Pipil-117_what-2,4191,Pipil,117_what,tɑ̄,tɑ̄,,,Miller1984,117_what-6,false,,,
Pipil-118_who-1,5521,Pipil,118_who,kɑh,kɑh,,,Miller1984,118_who-1,false,,,
Pipil-118_who-2,4226,Pipil,118_who,kɑ̄,kɑ̄,,,Miller1984,118_who-1,false,,,
Pipil-119_this-1,4261,Pipil,119_this,ini,ini,,,Miller1984,119_this-6,false,,,
Pipil-120_that-1,4296,Pipil,120_that,uni,uni,,,Miller1984,120_that-12,false,,,
Pipil-121_all-1,4331,Pipil,121_all,mutʃi,mutʃi,,,Miller1984,121_all-11,false,,,
SoutheasternTepehuan-1_nonot-1,3476,SoutheasternTepehuan,1_nonot,cham,cham,,,Miller1984,1_nonot-8,false,,,
SoutheasternTepehuan-2_many-1,3477,SoutheasternTepehuan,2_many,mui',mui',,,Miller1984,2_many-7,false,,,
SoutheasternTepehuan-3_one-1,3478,SoutheasternTepehuan,3_one,ma'n,ma'n,,,Miller1984,3_one-7,false,,,
SoutheasternTepehuan-4_two-1,3479,SoutheasternTepehuan,4_two,jumai,jumai,,,Miller1984,4_two-5,false,,,"JHH: NOT the same thing as (1).  IN fact, looks like a mistake, possibly means ""one""???."
SoutheasternTepehuan-5_big-1,3480,SoutheasternTepehuan,5_big,gë',gë',,,Miller1984,5_big-5,false,,,
SoutheasternTepehuan-6_old-1,3481,SoutheasternTepehuan,6_old,jagɨt',jagɨt',,,Miller1984,6_old-20,false,,,
SoutheasternTepehuan-7_small-1,3482,SoutheasternTepehuan,7_small,ɨlhi'ch,ɨlhi'ch,,,Miller1984,7_small-16,false,,,
SoutheasternTepehuan-8_short-1,3483,SoutheasternTepehuan,8_short,dumaalh,dumaalh,,,Miller1984,8_short-11,false,,,
SoutheasternTepehuan-9_long-1,3484,SoutheasternTepehuan,9_long,tëb,tëb,,,Miller1984,9_long-5,false,,,
SoutheasternTepehuan-10_new-1,3485,SoutheasternTepehuan,10_new,xibkam,xibkam,,,Miller1984,10_new-14,false,,,
SoutheasternTepehuan-11_good-1,3486,SoutheasternTepehuan,11_good,Jir jix kɨɨ,Jir jix kɨɨ,,,Miller1984,11_good-19,false,,,
SoutheasternTepehuan-12_round-1,3487,SoutheasternTepehuan,12_round,xikoolhik,xikoolhik,,,Miller1984,12_round-18,false,,,maybe related to 5 ?
SoutheasternTepehuan-13_heavy-1,3488,SoutheasternTepehuan,13_heavy,bɨt,bɨt,,,Miller1984,13_heavy-2,false,,,
SoutheasternTepehuan-14_dry-1,3489,SoutheasternTepehuan,14_dry,gak,gak,,,Miller1984,14_dry-2,false,,,
SoutheasternTepehuan-15_sharpblade-1,3490,SoutheasternTepehuan,15_sharpblade,mu'uk,mu'uk,,,Miller1984,15_sharpblade-2,false,,,
SoutheasternTepehuan-16_dirty-1,3491,SoutheasternTepehuan,16_dirty,ikora',ikora',,,Miller1984,16_dirty-20,false,,,
SoutheasternTepehuan-17_full-1,3492,SoutheasternTepehuan,17_full,su'ngɨm,su'ngɨm,,,Miller1984,17_full-18,false,,,
SoutheasternTepehuan-18_cold-1,3493,SoutheasternTepehuan,18_cold,xɨp,xɨp,,,Miller1984,18_cold-2,false,,,
SoutheasternTepehuan-19_hot-1,3494,SoutheasternTepehuan,19_hot,choiñ,choiñ,,,Miller1984,19_hot-3,false,,,
SoutheasternTepehuan-20_woman-1,3495,SoutheasternTepehuan,20_woman,u'bii,u'bii,,,Miller1984,20_woman-5,false,,,
SoutheasternTepehuan-21_man-1,3496,SoutheasternTepehuan,21_man,chio'ñ,chio'ñ,,,Miller1984,21_man-5,false,,,
SoutheasternTepehuan-22_person-1,3497,SoutheasternTepehuan,22_person,ja'tkam,ja'tkam,,,Miller1984,22_person-3,false,,,
SoutheasternTepehuan-23_fish-1,3498,SoutheasternTepehuan,23_fish,batop,batop,,,Miller1984,23_fish-3,false,,,
SoutheasternTepehuan-24_bird-1,3499,SoutheasternTepehuan,24_bird,u'i',u'i',,,Miller1984,24_bird-5,false,,,
SoutheasternTepehuan-25_dog-1,3500,SoutheasternTepehuan,25_dog,gagoox,gagoox,,,Miller1984,25_dog-5,false,,,
SoutheasternTepehuan-26_louse-1,3501,SoutheasternTepehuan,26_louse,a'at,a'at,,,Miller1984,26_louse-2,false,,,
SoutheasternTepehuan-27_snake-1,3502,SoutheasternTepehuan,27_snake,ko',ko',,,Miller1984,27_snake-1,false,,,
SoutheasternTepehuan-28_tree-1,3504,SoutheasternTepehuan,28_tree,tua,tua,,,Miller1984,28_tree-5,false,,,
SoutheasternTepehuan-29_bark-1,3475,SoutheasternTepehuan,29_bark,kom,kom,,,Miller1984,29_bark-11,false,,,
SoutheasternTepehuan-30_leaf-1,3505,SoutheasternTepehuan,30_leaf,ja',ja',,,Miller1984,30_leaf-3,false,,,
SoutheasternTepehuan-31_root-1,3506,SoutheasternTepehuan,31_root,tak,tak,,,Miller1984,31_root-4,false,,,
SoutheasternTepehuan-32_seed-1,3507,SoutheasternTepehuan,32_seed,kaichuk,kaichuk,,,Miller1984,32_seed-3,false,,,kai- = 3
SoutheasternTepehuan-33_blood-1,3508,SoutheasternTepehuan,33_blood,ɨ'ɨr,ɨ'ɨr,,,Miller1984,33_blood-4,false,,,
SoutheasternTepehuan-34_meat-1,3509,SoutheasternTepehuan,34_meat,bakas,bakas,,,Miller1984,,true,,,"From  Spanish for ""cows"""
SoutheasternTepehuan-35_skin-1,3510,SoutheasternTepehuan,35_skin,Jo',Jo',,,Miller1984,35_skin-13,false,,,
SoutheasternTepehuan-36_bone-1,3511,SoutheasternTepehuan,36_bone,a'oo,a'oo,,,Miller1984,36_bone-1,false,,,
SoutheasternTepehuan-37_greasefat-1,3512,SoutheasternTepehuan,37_greasefat,gio'da',gio'da',,,Miller1984,37_greasefat-2,false,,,
SoutheasternTepehuan-38_egg-1,3513,SoutheasternTepehuan,38_egg,nanoo,nanoo,,,Miller1984,38_egg-1,false,,,
SoutheasternTepehuan-39_horn-1,3514,SoutheasternTepehuan,39_horn,a'a',a'a',,,Miller1984,39_horn-1,false,,,
SoutheasternTepehuan-40_tail-1,3515,SoutheasternTepehuan,40_tail,bhai,bhai,,,Miller1984,40_tail-1,false,,,
SoutheasternTepehuan-41_feather-1,3516,SoutheasternTepehuan,41_feather,a'na',a'na',,,Miller1984,41_feather-4,false,,,
SoutheasternTepehuan-42_hair-1,3517,SoutheasternTepehuan,42_hair,kup,kup,,,Miller1984,42_hair-2,false,,,
SoutheasternTepehuan-43_head-1,3518,SoutheasternTepehuan,43_head,mo',mo',,,Miller1984,43_head-6,false,,,
SoutheasternTepehuan-44_ear-1,3519,SoutheasternTepehuan,44_ear,nak,nak,,,Miller1984,44_ear-1,false,,,
SoutheasternTepehuan-45_eye-1,3520,SoutheasternTepehuan,45_eye,bui,bui,,,Miller1984,45_eye-1,false,,,
SoutheasternTepehuan-46_nose-1,3521,SoutheasternTepehuan,46_nose,dak,dak,,,Miller1984,46_nose-2,false,,,
SoutheasternTepehuan-47_mouth-1,3523,SoutheasternTepehuan,47_mouth,chiñ,chiñ,,,Miller1984,47_mouth-4,false,,,
SoutheasternTepehuan-48_tooth-1,3524,SoutheasternTepehuan,48_tooth,tatam,tatam,,,Miller1984,48_tooth-1,false,,,
SoutheasternTepehuan-49_tongue-1,3525,SoutheasternTepehuan,49_tongue,nɨn,nɨn,,,Miller1984,49_tongue-2,false,,,
SoutheasternTepehuan-50_clawnail-1,3526,SoutheasternTepehuan,50_clawnail,jut,jut,,,Miller1984,50_clawnail-5,false,,,
SoutheasternTepehuan-51_foot-1,3527,SoutheasternTepehuan,51_foot,ton,ton,,,Miller1984,51_foot-5,false,,,
SoutheasternTepehuan-52_knee-1,3528,SoutheasternTepehuan,52_knee,olhia,olhia,,,Miller1984,52_knee-7,false,,,
SoutheasternTepehuan-53_hand-1,3529,SoutheasternTepehuan,53_hand,nob,nob,,,Miller1984,53_hand-3,false,,,
SoutheasternTepehuan-54_arm-1,3530,SoutheasternTepehuan,54_arm,nob,nob,,,Miller1984,54_arm-6,false,,,Campbell: x (signifying mistake?)
SoutheasternTepehuan-55_rope-1,3582,SoutheasternTepehuan,55_rope,tɨrbuiñ,tɨrbuiñ,,,Miller1984,55_rope-17,false,,,"JHH: Has the ""string"" element"
SoutheasternTepehuan-56_belly-1,3531,SoutheasternTepehuan,56_belly,bok,bok,,,Miller1984,56_belly-2,false,,,
SoutheasternTepehuan-57_navelbellybutton-1,3532,SoutheasternTepehuan,57_navelbellybutton,jik,jik,,,Miller1984,57_navelbellybutton-2,false,,,
SoutheasternTepehuan-58_neck-1,3533,SoutheasternTepehuan,58_neck,kuxbo,kuxbo,,,Miller1984,58_neck-9,false,,,
SoutheasternTepehuan-59_breast-1,3534,SoutheasternTepehuan,59_breast,Bipii,Bipii,,,Miller1984,59_breast-1,false,,,chichi
SoutheasternTepehuan-59_breast-2,5434,SoutheasternTepehuan,59_breast,tor,tor,,,Miller1984,,false,,,pecho
SoutheasternTepehuan-60_heart-1,3535,SoutheasternTepehuan,60_heart,jur,jur,,,Miller1984,60_heart-2,false,,,
SoutheasternTepehuan-61_liver-1,3536,SoutheasternTepehuan,61_liver,lumaa'n,lumaa'n,,,Miller1984,61_liver-1,false,,,
SoutheasternTepehuan-62_drink-1,3537,SoutheasternTepehuan,62_drink,i'ya,i'ya,,,Miller1984,62_drink-2,false,,,
SoutheasternTepehuan-63_eat-1,3538,SoutheasternTepehuan,63_eat,jugia',jugia',,,Miller1984,63_eat-3,false,,,
SoutheasternTepehuan-64_bite-1,3539,SoutheasternTepehuan,64_bite,kɨ'ya',kɨ'ya',,,Miller1984,64_bite-1,false,,,
SoutheasternTepehuan-65_vomit-1,3540,SoutheasternTepehuan,65_vomit,biota',biota',,,Miller1984,65_vomit-3,false,,,
SoutheasternTepehuan-66_see-1,3541,SoutheasternTepehuan,66_see,nɨi'ñ,nɨi'ñ,,,Miller1984,66_see-3,false,,,
SoutheasternTepehuan-67_hear-1,3542,SoutheasternTepehuan,67_hear,këë,këë,,,Miller1984,67_hear-3,false,,,
SoutheasternTepehuan-68_know-1,3543,SoutheasternTepehuan,68_know,maat,maat,,,Miller1984,68_know-3,false,,,
SoutheasternTepehuan-69_sleep-1,3544,SoutheasternTepehuan,69_sleep,koos,koos,,,Miller1984,69_sleep-3,false,,,
SoutheasternTepehuan-70_die-1,3545,SoutheasternTepehuan,70_die,mukia',mukia',,,Miller1984,70_die-2,false,,,
SoutheasternTepehuan-71_kill-1,3546,SoutheasternTepehuan,71_kill,mu'a',mu'a',,,Miller1984,71_kill-3,false,,,
SoutheasternTepehuan-72_fly-1,3547,SoutheasternTepehuan,72_fly,dai'ya',dai'ya',,,Miller1984,72_fly-7,false,,,
SoutheasternTepehuan-73_walk-1,3548,SoutheasternTepehuan,73_walk,oirɨ,oirɨ,,,Miller1984,73_walk-4,false,,,
SoutheasternTepehuan-74_come-1,3549,SoutheasternTepehuan,74_come,bhajim,bhajim,,,Miller1984,74_come-4,false,,,
SoutheasternTepehuan-75_lie-1,3550,SoutheasternTepehuan,75_lie,bo'ka',bo'ka',,,Miller1984,75_lie-2,false,,,
SoutheasternTepehuan-76_sitsitdown-1,3551,SoutheasternTepehuan,76_sitsitdown,daka',daka',,,Miller1984,76_sitsitdown-12,false,,,
SoutheasternTepehuan-77_standup-1,3552,SoutheasternTepehuan,77_standup,kɨkka',kɨkka',,,Miller1984,77_standup-2,false,,,
SoutheasternTepehuan-78_throw-1,3553,SoutheasternTepehuan,78_throw,mai'bua',mai'bua',,,Miller1984,78_throw-11,false,,,bua- root?
SoutheasternTepehuan-79_give-1,3554,SoutheasternTepehuan,79_give,mak,mak,,,Miller1984,79_give-3,false,,,
SoutheasternTepehuan-80_say-1,3555,SoutheasternTepehuan,80_say,tɨi'ya',tɨi'ya',,,Miller1984,80_say-7,false,,,
SoutheasternTepehuan-81_sing-1,3556,SoutheasternTepehuan,81_sing,kantaru',kantaru',,,Miller1984,,true,,,from Spanish
SoutheasternTepehuan-82_sun-1,3557,SoutheasternTepehuan,82_sun,chat,chat,,,Miller1984,82_sun-5,false,,,
SoutheasternTepehuan-83_moon-1,3558,SoutheasternTepehuan,83_moon,masa'n,masa'n,,,Miller1984,83_moon-1,false,,,
SoutheasternTepehuan-84_star-1,3559,SoutheasternTepehuan,84_star,chɨ't',chɨ't',,,Miller1984,84_star-11,false,,,
SoutheasternTepehuan-85_sky-1,3560,SoutheasternTepehuan,85_sky,dham,dham,,,Miller1984,85_sky-2,false,,,
SoutheasternTepehuan-86_water-1,3561,SoutheasternTepehuan,86_water,suudai',suudai',,,Miller1984,,true,,,
SoutheasternTepehuan-87_wind-1,3562,SoutheasternTepehuan,87_wind,jɨbɨlh,jɨbɨlh,,,Miller1984,87_wind-3,false,,,
SoutheasternTepehuan-88_rain-1,3563,SoutheasternTepehuan,88_rain,duk,duk,,,Miller1984,88_rain-3,false,,,
SoutheasternTepehuan-89_snow-1,3564,SoutheasternTepehuan,89_snow,kɨb,kɨb,,,Miller1984,89_snow-4,false,,,
SoutheasternTepehuan-90_stonerock-1,3565,SoutheasternTepehuan,90_stonerock,joodai,joodai,,,Miller1984,90_stonerock-3,false,,,
SoutheasternTepehuan-91_sand-1,3566,SoutheasternTepehuan,91_sand,oi'ya,oi'ya,,,Miller1984,91_sand-2,false,,,
SoutheasternTepehuan-92_earth-1,3567,SoutheasternTepehuan,92_earth,dɨbɨr,dɨbɨr,,,Miller1984,92_earth-1,false,,,
SoutheasternTepehuan-93_salt-1,3568,SoutheasternTepehuan,93_salt,on,on,,,Miller1984,93_salt-1,false,,,
SoutheasternTepehuan-94_cloud-1,3569,SoutheasternTepehuan,94_cloud,tɨbaa',tɨbaa',,,Miller1984,94_cloud-4,false,,,
SoutheasternTepehuan-95_smoke-1,3570,SoutheasternTepehuan,95_smoke,kubhɨx,kubhɨx,,,Miller1984,95_smoke-1,false,,,
SoutheasternTepehuan-96_fire-1,3571,SoutheasternTepehuan,96_fire,tai,tai,,,Miller1984,96_fire-4,false,,,
SoutheasternTepehuan-97_ash-1,3474,SoutheasternTepehuan,97_ash,matai,matai,,,Miller1984,97_ash-6,false,,,Campbell: x (meaning mistake?)
SoutheasternTepehuan-98_burn-1,3572,SoutheasternTepehuan,98_burn,mɨim,mɨim,,,Miller1984,98_burn-4,false,,,
SoutheasternTepehuan-99_pathroad-1,3573,SoutheasternTepehuan,99_pathroad,boi,boi,,,Miller1984,99_pathroad-1,false,,,
SoutheasternTepehuan-100_mountain-1,3574,SoutheasternTepehuan,100_mountain,oidha',oidha',,,Miller1984,100_mountain-10,false,,,
SoutheasternTepehuan-101_red-1,3575,SoutheasternTepehuan,101_red,bɨ',bɨ',,,Miller1984,101_red-4,false,,,
SoutheasternTepehuan-102_green-1,3576,SoutheasternTepehuan,102_green,momdura',momdura',,,Miller1984,102_green-15,false,,,
SoutheasternTepehuan-103_yellow-1,3577,SoutheasternTepehuan,103_yellow,uam,uam,,,Miller1984,103_yellow-1,false,,,
SoutheasternTepehuan-104_white-1,3578,SoutheasternTepehuan,104_white,chua,chua,,,Miller1984,104_white-1,false,,,
SoutheasternTepehuan-105_black-1,3579,SoutheasternTepehuan,105_black,chuk,chuk,,,Miller1984,105_black-1,false,,,
SoutheasternTepehuan-106_night-1,3583,SoutheasternTepehuan,106_night,tuka',tuka',,,Miller1984,106_night-1,false,,,
SoutheasternTepehuan-108_year-1,3581,SoutheasternTepehuan,108_year,oidha',oidha',,,Miller1984,108_year-12,false,,,
SoutheasternTepehuan-110_three-1,3724,SoutheasternTepehuan,110_three,vaik,vaik,,,Miller1984,110_three-1,false,,,
SoutheasternTepehuan-111_four-1,3758,SoutheasternTepehuan,111_four,maakov,maakov,,,Miller1984,111_four-2,false,,,
SoutheasternTepehuan-112_five-1,3792,SoutheasternTepehuan,112_five,hiš-čamaam,hiš-čamaam,,,Miller1984,112_five-9,false,,,
SoutheasternTepehuan-113_six-1,3826,SoutheasternTepehuan,113_six,hiš-umman,hiš-umman,,,Miller1984,113_six-9,false,,,
SoutheasternTepehuan-117_what-1,4203,SoutheasternTepehuan,117_what,tu7,tu7,,,Miller1984,117_what-9,false,,,
SoutheasternTepehuan-119_this-1,4273,SoutheasternTepehuan,119_this,dyi7,dyi7,,,Miller1984,119_this-9,false,,,
SoutheasternTepehuan-120_that-1,4308,SoutheasternTepehuan,120_that,gwi7,gwi7,,,Miller1984,120_that-19,false,,,
SoutheasternTepehuan-121_all-1,4343,SoutheasternTepehuan,121_all,vɯʃ,vɯʃ,,,Miller1984,121_all-19,false,,,
Kitanemuk-1_nonot-1,3646,Kitanemuk,1_nonot,naw,naw,,,Miller1984,1_nonot-9,false,,,???  Eng?
Kitanemuk-2_many-1,3636,Kitanemuk,2_many,wyr,wyr,,,Hill2010,2_many-5,false,,,"UA ""big"""
Kitanemuk-3_one-1,3649,Kitanemuk,3_one,hawkup,hawkup,,,Hill2010,3_one-4,false,,,"cf. Sr haukp < saukVp?? Cf. Gab. puku, maybe ultimately Chumash paka ""one""????"
Kitanemuk-4_two-1,3681,Kitanemuk,4_two,woh,woh,,,Hill2010,4_two-1,false,,,UA
Kitanemuk-5_big-1,3588,Kitanemuk,5_big,7aty7a,7aty7a,,,Hill2010,5_big-8,false,,,"S 1005 ""good"", Cupan, SP, CU"
Kitanemuk-6_old-1,3648,Kitanemuk,6_old,7uvihat,7uvihat,,,Miller1984,6_old-11,false,,,"""very old person"""
Kitanemuk-7_small-1,3668,Kitanemuk,7_small,7anu7si7,7anu7si7,,,Miller1984,7_small-16,false,,,UA
Kitanemuk-8_short-1,3662,Kitanemuk,8_short,pemisa7i7,pemisa7i7,,,Miller1984,,false,,,"?maybe S 1323 *mi7a ""small?"
Kitanemuk-9_long-1,3633,Kitanemuk,9_long,meta7y7,meta7y7,,,Miller1984,9_long-7,false,,,OK JHH
Kitanemuk-10_new-1,3644,Kitanemuk,10_new,7amajt,7amajt,,,Miller1984,10_new-6,false,,,"S1480 Sr,Gb,Lu bvowels?"
Kitanemuk-11_good-1,3617,Kitanemuk,11_good,numuach,numuach,,,Miller1984,,true,,,"JHH: ?numu-ach in (3)?? No -- I am suspicious that this is a loan from Sierra Miwok: Note Northern Sierra Miwok ny:ma:tu7 ""that's the truth"""
Kitanemuk-12_round-1,3655,Kitanemuk,12_round,parupk,parupk,,,Miller1984,12_round-19,false,,,??
Kitanemuk-13_heavy-1,3625,Kitanemuk,13_heavy,pychy7,pychy7,,,Hill2010,13_heavy-2,false,,,UA  S 1133
Kitanemuk-14_dry-1,3604,Kitanemuk,14_dry,wahk,wahk,,,Miller1984,14_dry-2,false,,,
Kitanemuk-15_sharpblade-1,3661,Kitanemuk,15_sharpblade,wivavk,wivavk,,,Hill2010,15_sharpblade-X,false,,,JHH: 'make a point'
Kitanemuk-15_sharpblade-2,5452,Kitanemuk,15_sharpblade,tamawyt,tamawyt,,,Hill2010,15_sharpblade-5,false,,,JHH: 'make an edge'
Kitanemuk-16_dirty-1,3601,Kitanemuk,16_dirty,cukwavyc,cukwavyc,,,Miller1984,16_dirty-6,false,,,"prob. S 737a *coka UA, S lists only in Num, Hp"
Kitanemuk-17_full-1,3615,Kitanemuk,17_full,putk,putk,,,Miller1984,17_full-11,false,,,S952 UA
Kitanemuk-18_cold-1,3598,Kitanemuk,18_cold,shyvyt,shyvyt,,,Hill2010,18_cold-2,false,,,UA
Kitanemuk-19_hot-1,3690,Kitanemuk,19_hot,7oshi7,7oshi7,,,Hill2010,19_hot-11,false,,,?? JHH: This ought to be with central vowel but isn't.  A mystery and deserving of its own number.
Kitanemuk-19_hot-2,5458,Kitanemuk,19_hot,7oshit,7oshit,,,Hill2010,19_hot-11,false,,,?? JHH: This ought to be with central vowel but isn't.  A mystery and deserving of its own number.
Kitanemuk-20_woman-1,3687,Kitanemuk,20_woman,kwihak,kwihak,,,Hill2010,20_woman-17,false,,,??  JHH: That is really and truly the word documented for 'woman' in Kitanemuk.  'Man' (pachuk) is odd too.
Kitanemuk-21_man-1,3635,Kitanemuk,21_man,pachuk,pachuk,,,Miller1984,21_man-13,false,,,"??? cf. S1383 *appaC-ti ""boy"", e.g. Ch aipaci, WM aapa-chi??  JHH:  This is DEFINITELY the Kitanemuk word for ""man"".  No problem."
Kitanemuk-22_person-1,3650,Kitanemuk,22_person,takat,takat,,,Miller1984,22_person-2,false,,,ta is UA
Kitanemuk-22_person-2,5449,Kitanemuk,22_person,kike7,kike7,,,Miller1984,22_person-2,false,,,"""coast Indian"", Turner says ki is Chumash ""people"" but this form is not in Klar 1977"
Kitanemuk-23_fish-1,3612,Kitanemuk,23_fish,kihuch,kihuch,,,Miller1984,23_fish-2,false,,,UA
Kitanemuk-24_bird-1,3589,Kitanemuk,24_bird,wicitat,wicitat,,,Miller1984,24_bird-3,false,,,UA S 205a
Kitanemuk-24_bird-2,5436,Kitanemuk,24_bird,mahac,mahac,,,Miller1984,,false,,,UA S 205a
Kitanemuk-25_dog-1,3602,Kitanemuk,25_dog,-7achita,-7achita,,,Miller1984,,false,,,
Kitanemuk-25_dog-2,5439,Kitanemuk,25_dog,kuci7,kuci7,,,Miller1984,25_dog-3,false,,,
Kitanemuk-26_louse-1,3634,Kitanemuk,26_louse,7achymch,7achymch,,,Miller1984,26_louse-2,false,,,"JHH: ""head louse"""
Kitanemuk-26_louse-2,5446,Kitanemuk,26_louse,shyvacycyc,shyvacycyc,,,Miller1984,,false,,,
Kitanemuk-27_snake-1,3670,Kitanemuk,27_snake,hyngt,hyngt,,,Miller1984,27_snake-3,false,,,S2011a Takic
Kitanemuk-28_tree-1,3680,Kitanemuk,28_tree,kuchat,kuchat,,,Hill2010,28_tree-4,false,,,"UA ""wood"" word < *kuta JHH"
Kitanemuk-29_bark-1,3586,Kitanemuk,29_bark,koco,koco,,,Hill2010,29_bark-3,false,,,"""shell, peel, skin"""
Kitanemuk-30_leaf-1,3630,Kitanemuk,30_leaf,kavac,kavac,,,Miller1984,30_leaf-9,false,,,"S1128 Sr, Kt, Tub & SUA"
Kitanemuk-31_root-1,3653,Kitanemuk,31_root,ngakawi,ngakawi,,,Miller1984,31_root-2,false,,,"Sr, Ktn, Hp NUA"
Kitanemuk-31_root-2,5450,Kitanemuk,31_root,shuchu,shuchu,,,Miller1984,31_root-2,false,,,?
Kitanemuk-32_seed-1,3660,Kitanemuk,32_seed,puc,puc,,,Miller1984,32_seed-1,false,,,UA
Kitanemuk-33_blood-1,3592,Kitanemuk,33_blood,7ych,7ych,,,Miller1984,33_blood-3,false,,,"JHH: These are (3), /w/ gets lost intervocalically a lot in these lgs. Or you could put them with the Aztecan forms???"
Kitanemuk-34_meat-1,3637,Kitanemuk,34_meat,7a-tap,7a-tap,,,Miller1984,34_meat-10,false,,,"tap looks like""sinew"" in Sr, Tb"
Kitanemuk-34_meat-2,5447,Kitanemuk,34_meat,tyvo7jt,tyvo7jt,,,Miller1984,34_meat-10,false,,,('animal')
Kitanemuk-35_skin-1,5453,Kitanemuk,35_skin,toko,toko,,,Hill2010,,false,,,
Kitanemuk-35_skin-2,3665,Kitanemuk,35_skin,koco,koco,,,Hill2010,35_skin-3,false,,,
Kitanemuk-36_bone-1,3593,Kitanemuk,36_bone,7oc,7oc,,,Hill2010,36_bone-1,false,,,UA
Kitanemuk-37_greasefat-1,3618,Kitanemuk,37_greasefat,wipt,wipt,,,Miller1984,37_greasefat-2,false,,,UA
Kitanemuk-38_egg-1,3608,Kitanemuk,38_egg,pano,pano,,,Miller1984,38_egg-2,false,,,"Cupan, Sr, Tb(?)"
